Permutation,Subject,SegDur,Accuracy
30,1,20,0.0106319495741636
31,1,20,0.0157277575636367
32,1,20,0.00535403989965589
33,1,20,0.00588974725953839
34,1,20,0.00525690508527195
35,1,20,0.0092726248284776
36,1,20,0.00416213741253695
37,1,20,0.0140040530525683
38,1,20,0.00648148652978017
39,1,20,0.0071937445379886
40,1,20,0.00743613659897335
41,1,20,0.0124597091291272
42,1,20,0.00797594628992804
43,1,20,0.00388186209779119
44,1,20,0.0118550636625287
45,1,20,0.00335379752858403
46,1,20,0.00629588799667402
47,1,20,0.00912525303132949
48,1,20,0.00148827548507218
49,1,20,0.00627696389864989
50,1,20,0.00306868941481987
51,1,20,0.00983969268362428
52,1,20,0.012561125809605
53,1,20,0.0134344746201937
54,1,20,0.0102266324785303
55,1,20,0.00704568523123129
56,1,20,0.00237387562603672
57,1,20,0.00339789297843474
58,1,20,0.00406166794975561
59,1,20,0.00545458574827274
60,1,20,0.0030050022143647
61,1,20,0.00614950849696351
62,1,20,0.00694663421914016
63,1,20,0.0121555580472427
64,1,20,0.0109111072051923
65,1,20,0.00438890967722707
66,1,20,0.00797028655736773
67,1,20,0.00749941219234263
68,1,20,0.0102061610139339
69,1,20,0.0025982180214168
70,1,20,0.00660851599210187
71,1,20,0.00522091923606857
72,1,20,0.00879744229858924
73,1,20,0.0145569538627331
74,1,20,0.00933037975837326
75,1,20,0.00865605810490776
76,1,20,0.00316527380220628
77,1,20,0.013281946681936
78,1,20,0.0133496102910309
79,1,20,0.00774051435565705
80,1,20,0.00557680907345843
81,1,20,0.00556284657859847
82,1,20,0.00700461296689065
83,1,20,0.00981131921446868
84,1,20,0.00926724853139215
85,1,20,0.00489153001240149
86,1,20,0.0105143014214257
87,1,20,0.00373896945435597
88,1,20,0.0123606675184223
89,1,20,0.00797350397855004
90,1,20,0.00946220321985642
91,1,20,0.00156714653340407
92,1,20,0.0117137837960375
93,1,20,0.00479336257046902
94,1,20,0.0134470265176626
95,1,20,0.00404063790832553
96,1,20,0.00556709860338981
97,1,20,0.00843423445468459
98,1,20,0.00607293218401277
99,1,20,0.0086321258000956
100,1,20,0.00563208923237812
