Permutation,Subject,SegDur,Accuracy
74,1,20,0.023969677053997
75,1,20,0.0375953495837653
76,1,20,0.0251924714513076
77,1,20,0.0377305730440486
78,1,20,0.0313051093572657
79,1,20,0.0380538530797892
80,1,20,0.0330039985628217
81,1,20,0.0272629440376289
82,1,20,0.0318527251705446
83,1,20,0.0416972224256834
84,1,20,0.0330056752617676
85,1,20,0.0352221456135755
86,1,20,0.0371907796360459
87,1,20,0.0336440747525708
88,1,20,0.0383340963772738
89,1,20,0.0264431835264617
90,1,20,0.0393371975595874
91,1,20,0.0370815218285435
92,1,20,0.0307854036742154
93,1,20,0.0310798405670091
94,1,20,0.0293409777489234
95,1,20,0.0395527882490389
96,1,20,0.029341442839902
97,1,20,0.0327629418036455
98,1,20,0.0297795353092166
99,1,20,0.0347934789774774
100,1,20,0.0270408643886861
1,1,30,0.0426489943925267
2,1,30,0.0423229666287843
3,1,30,0.0323504617789344
4,1,30,0.0336809494668218
5,1,30,0.031413046877678
6,1,30,0.0309690176649025
7,1,30,0.0338164096558194
8,1,30,0.0329169316772018
9,1,30,0.0355456442521439
10,1,30,0.0360286878802379
11,1,30,0.033494870038309
12,1,30,0.029831583398064
13,1,30,0.0302337190141011
14,1,30,0.0331001735588816
15,1,30,0.0370281104576851
16,1,30,0.0336782809620235
17,1,30,0.0295562865572436
18,1,30,0.0373063376131151
19,1,30,0.0284402124485872
20,1,30,0.0390106288346996
21,1,30,0.0377606065914234
22,1,30,0.0308878584098154
23,1,30,0.0359687454123246
24,1,30,0.0388438556055108
25,1,30,0.0344160582909839
26,1,30,0.0299466888592225
27,1,30,0.0312427296277837
28,1,30,0.0322607989500567
29,1,30,0.0309203645356987
30,1,30,0.02916838350645
31,1,30,0.0321669905493149
32,1,30,0.0327962003430472
33,1,30,0.0345364335663027
34,1,30,0.0372475626597061
35,1,30,0.0291680345917695
36,1,30,0.0244085663046751
37,1,30,0.026613453109669
38,1,30,0.0342153514776216
39,1,30,0.0367071366047469
40,1,30,0.0371314911949458
41,1,30,0.0268278618115632
42,1,30,0.0342122946313626
43,1,30,0.0278382254457779
44,1,30,0.0341481165304448
45,1,30,0.0398926689544293
46,1,30,0.0361251334550187
47,1,30,0.0306059393755335
48,1,30,0.0363071956676481
49,1,30,0.0322707915297026
50,1,30,0.02967090213926
51,1,30,0.0286059054134199
52,1,30,0.0363391443181488
53,1,30,0.0377942607058969
54,1,30,0.0325362059092552
55,1,30,0.0316804829814139
56,1,30,0.0321477274348362
57,1,30,0.0318758689533292
58,1,30,0.0359288856002028
59,1,30,0.0342594413290637
60,1,30,0.0323828893241914
61,1,30,0.0267766648688553
62,1,30,0.0317751592146569
63,1,30,0.0365833230358366
64,1,30,0.024154435269602
65,1,30,0.032694483179939
66,1,30,0.0387051229847554
67,1,30,0.0273501589605813
68,1,30,0.0304871617377041
69,1,30,0.0341986839734649
70,1,30,0.0345456770428673
71,1,30,0.0298015956375121
72,1,30,0.0314516037761797
73,1,30,0.0339479819884113
74,1,30,0.035153681607615
75,1,30,0.0326189485208086
76,1,30,0.036624473024159
77,1,30,0.0317637988922424
78,1,30,0.0372460412689623
79,1,30,0.0266192969032767
80,1,30,0.0333451366769339
81,1,30,0.0321043534462853
82,1,30,0.033131426320791
83,1,30,0.0334567252075801
84,1,30,0.0241622390231276
85,1,30,0.0344243733228498
86,1,30,0.0294498297285851
87,1,30,0.0404164132425949
88,1,30,0.0322002166702758
89,1,30,0.0323934830401759
